"","env","Strain","Mut_ID","avgS","seS","Mean_GR","Std_err","mutCall","minCI","maxCI"
"83","30SC3","LK1-B03",27,-0.00621678977767537,0.00598034668614078,0.143233024339903,0.00190025250341806,"Neutral",-0.0216460842279186,0.00921250467256784
"84","30SC3","LK1-B03",29,-0.00534100981076749,0.00594373957334453,0.143233024339903,0.00190025250341806,"Neutral",-0.0206758579099964,0.00999383828846139
"85","30SC3","LK1-B03",35,0.00782749680948396,0.00442771586014737,0.143233024339903,0.00190025250341806,"Neutral",-0.00359601010969625,0.0192510037286642
"86","30SC3","LK1-B03",36,0.0486685238854092,0.0108266184115992,0.143233024339903,0.00190025250341806,"Beneficial",0.0207358483834832,0.0766011993873352
"87","30SC3","LK1-B03",39,0.0306447790078388,0.0168039917809732,0.143233024339903,0.00190025250341806,"Neutral",-0.0127095197870722,0.0739990778027497
"88","30SC3","LK1-B03",40,0.0732402454173088,0.00832440750902636,0.143233024339903,0.00190025250341806,"Beneficial",0.0517632740440208,0.0947172167905969
"89","30SC3","LK1-B03",42,0.0163771428467258,0.0101022891051769,0.143233024339903,0.00190025250341806,"Neutral",-0.00968676304463049,0.0424410487380821
"90","30SC3","LK1-B03",43,-0.00664401275045646,0.0114661205084124,0.143233024339903,0.00190025250341806,"Neutral",-0.0362266036621604,0.0229385781612475
"91","30SC3","LK1-B03",44,0.00835549394527883,0.00386515509827036,0.143233024339903,0.00190025250341806,"Neutral",-0.00161660620825869,0.0183275940988163
"92","30SC3","LK1-B03",46,0.00754002570966376,0.00608675987671752,0.143233024339903,0.00190025250341806,"Neutral",-0.00816381477226745,0.023243866191595
"93","30SC3","LK1-B03",50,-0.0525873011873216,0.0116354539633629,0.143233024339903,0.00190025250341806,"Deleterious",-0.0826067724127979,-0.0225678299618453
"94","30SC3","LK1-B03",55,0.0297506030983969,0.00726798970444774,0.143233024339903,0.00190025250341806,"Beneficial",0.0109991896609218,0.0485020165358721
"95","30SC3","LK1-B03",58,0.0202505904861068,0.00422694922452171,0.143233024339903,0.00190025250341806,"Beneficial",0.00934506148684075,0.0311561194853728
"96","30SC3","LK1-B03",59,0.0177949849293199,0.00759575755564201,0.143233024339903,0.00190025250341806,"Neutral",-0.00180206956423647,0.0373920394228763
"97","30SC3","LK1-B03",60,0.00503790304300787,0.0134912941905636,0.143233024339903,0.00190025250341806,"Neutral",-0.0297696359686462,0.039845442054662
"98","30SC3","LK1-B03",61,-0.0374968778471803,0.0095656578614293,0.143233024339903,0.00190025250341806,"Deleterious",-0.0621762751296679,-0.0128174805646927
"99","30SC3","LK1-B03",62,0.000602463809208464,0.0106274756002337,0.143233024339903,0.00190025250341806,"Neutral",-0.0268164232393945,0.0280213508578114
"100","30SC3","LK1-B03",63,-0.00232431429065886,0.00723569082471391,0.143233024339903,0.00190025250341806,"Neutral",-0.0209923966184208,0.016343768037103
"101","30SC3","LK1-B03",66,0.0419398963855126,0.00393430694718954,0.143233024339903,0.00190025250341806,"Beneficial",0.0317893844617636,0.0520904083092616
"102","30SC3","LK1-B03",67,0.066992283398927,0.00511885686622986,0.143233024339903,0.00190025250341806,"Beneficial",0.053785632684054,0.0801989341138
"103","30SC3","LK1-B03",68,0.0062464256782039,0.00556545934393512,0.143233024339903,0.00190025250341806,"Neutral",-0.00811245942914871,0.0206053107855565
"104","30SC3","LK1-B03",69,-0.00297643326153215,0.00609770935470537,0.143233024339903,0.00190025250341806,"Neutral",-0.018708523396672,0.0127556568736077
"105","30SC3","LK1-B03",70,0.00539201238708874,0.00688729300768561,0.143233024339903,0.00190025250341806,"Neutral",-0.0123772035727401,0.0231612283469176
"106","30SC3","LK1-B03",71,0.0409351577562997,0.00537402900116009,0.143233024339903,0.00190025250341806,"Beneficial",0.0270701629333066,0.0548001525792927
"107","30SC3","LK1-B03",72,0.0487997660074789,0.00500690695989114,0.143233024339903,0.00190025250341806,"Beneficial",0.0358819460509598,0.061717585963998
"108","30SC3","LK1-B03",75,0.0339154868083267,0.0109167059309022,0.143233024339903,0.00190025250341806,"Beneficial",0.00575038550659895,0.0620805881100545
"109","30SC3","LK1-B03",76,-0.00844152098263624,0.0115876217525568,0.143233024339903,0.00190025250341806,"Neutral",-0.0383375851042327,0.0214545431389602
"110","30SC3","LK1-B03",80,0.00953024474181073,0.00820317096834846,0.143233024339903,0.00190025250341806,"Neutral",-0.0116339363565283,0.0306944258401497
"111","30SC3","LK1-B03",81,0.0588393234508971,0.00337385288677982,0.143233024339903,0.00190025250341806,"Beneficial",0.0501347830030052,0.0675438638987891
"112","30SC3","LK1-B03",82,-0.00876999950593714,0.0213413341047365,0.143233024339903,0.00190025250341806,"Neutral",-0.0638306414961573,0.0462906424842831
"113","30SC3","LK1-B03",83,-0.0865481054482822,0.0269242230211536,0.143233024339903,0.00190025250341806,"Deleterious",-0.156012600842859,-0.0170836100537059
"114","30SC3","LK1-B03",84,0.0277116061760523,0.00354724496531622,0.143233024339903,0.00190025250341806,"Beneficial",0.0185597141655364,0.0368634981865681
"115","30SC3","LK1-B03",85,0.00439704451608642,0.00529470151902544,0.143233024339903,0.00190025250341806,"Neutral",-0.00926328540299922,0.0180573744351721
"116","30SC3","LK1-B03",86,0.00411748801807953,0.00707501696219155,0.143233024339903,0.00190025250341806,"Neutral",-0.0141360557443747,0.0223710317805337
"117","30SC3","LK1-B03",88,0.00989232978510025,0.00450474083254898,0.143233024339903,0.00190025250341806,"Neutral",-0.0017299015628761,0.0215145611330766
"118","30SC3","LK1-B03",92,0.0301658325055707,0.00281533963822804,0.143233024339903,0.00190025250341806,"Beneficial",0.0229022562389423,0.037429408772199
"119","30SC3","LK1-B03",94,0.00521506106548193,0.0158952276045326,0.143233024339903,0.00190025250341806,"Neutral",-0.0357946261542123,0.0462247482851761
"120","30SC3","LK1-B03",97,0.0200810291754892,0.00616774501203383,0.143233024339903,0.00190025250341806,"Beneficial",0.00416824704444196,0.0359938113065365
"121","30SC3","LK1-B03",101,-0.017846373067998,0.00714613792470957,0.143233024339903,0.00190025250341806,"Neutral",-0.0362834089137486,0.000590662777752729
"122","30SC3","LK1-B03",103,0.0346144961139293,0.00343583225198785,0.143233024339903,0.00190025250341806,"Beneficial",0.0257500489038006,0.0434789433240579
"123","30SC3","LK1-B03",104,0.0303906751586452,0.00314903279459971,0.143233024339903,0.00190025250341806,"Beneficial",0.022266170548578,0.0385151797687125
"124","30SC3","LK1-B03",105,0.0355159647112501,0.00523868083473146,0.143233024339903,0.00190025250341806,"Beneficial",0.0220001681576429,0.0490317612648573
"125","30SC3","LK1-B03",108,-0.0039978709487069,0.00432314365326393,0.143233024339903,0.00190025250341806,"Neutral",-0.0151515815741278,0.00715583967671406
"126","30SC3","LK1-B03",110,0.0337201225114864,0.00605636857540987,0.143233024339903,0.00190025250341806,"Beneficial",0.018094691586929,0.0493455534360439
"127","30SC3","LK1-B03",114,0.0528173269678555,0.00310747820793846,0.143233024339903,0.00190025250341806,"Beneficial",0.0448000331913743,0.0608346207443368
"128","30SC3","LK1-B03",115,0.060372551388893,0.0111450038068712,0.143233024339903,0.00190025250341806,"Beneficial",0.0316184415671654,0.0891266612106207
"129","30SC3","LK1-B03",117,0.0945690608498173,0.00859121970230431,0.143233024339903,0.00190025250341806,"Beneficial",0.0724037140178722,0.116734407681762
"130","30SC3","LK1-B03",121,-0.000378894342982889,0.00391537051304144,0.143233024339903,0.00190025250341806,"Neutral",-0.0104805502666298,0.00972276158066403
"131","30SC3","LK1-B03",122,-0.0410856323996237,0.0174340355957186,0.143233024339903,0.00190025250341806,"Neutral",-0.0860654442365775,0.0038941794373302
"132","30SC3","LK1-B03",123,0.0266139807648354,0.00655534743467948,0.143233024339903,0.00190025250341806,"Beneficial",0.00970118438336235,0.0435267771463084
"133","30SC3","LK1-B03",124,-0.0118104468600545,0.00281590817090346,0.143233024339903,0.00190025250341806,"Deleterious",-0.0190754899409854,-0.00454540377912353
"134","30SC3","LK1-B03",127,0.0116141853820145,0.00750710476733668,0.143233024339903,0.00190025250341806,"Neutral",-0.0077541449177141,0.0309825156817432
"135","30SC3","LK1-B05",1,0.0518680921627531,0.0260888393567584,0.108055754359051,0.00499461133793273,"Neutral",-0.0154411133776836,0.11917729770319
"136","30SC3","LK1-B05",2,0.0554656554052955,0.00682900856000719,0.108055754359051,0.00499461133793273,"Beneficial",0.037846813320477,0.0730844974901141
"137","30SC3","LK1-B05",3,0.0418752241158198,0.022725018696937,0.108055754359051,0.00499461133793273,"Neutral",-0.0167553241222777,0.100505772353917
"138","30SC3","LK1-B05",7,0.0476027217944679,0.00714956019226864,0.108055754359051,0.00499461133793273,"Beneficial",0.0291568564984148,0.066048587090521
"139","30SC3","LK1-B05",10,0.000190117059034833,0.0115044524775561,0.108055754359051,0.00499461133793273,"Neutral",-0.0294913703330598,0.0298716044511295
"140","30SC3","LK1-B05",14,0.0489595162043102,0.00790663770068441,0.108055754359051,0.00499461133793273,"Beneficial",0.0285603909365444,0.069358641472076
"141","30SC3","LK1-B05",15,0.081954265434733,0.00629172200343333,0.108055754359051,0.00499461133793273,"Beneficial",0.065721622665875,0.098186908203591
"142","30SC3","LK1-B05",17,0.0276403040457467,0.00836674670769265,0.108055754359051,0.00499461133793273,"Beneficial",0.00605409753989963,0.0492265105515937
"143","30SC3","LK1-B05",21,0.042611214252975,0.0127799683010772,0.108055754359051,0.00499461133793273,"Beneficial",0.00963889603619594,0.0755835324697541
"144","30SC3","LK1-B05",23,0.0376586762766074,0.0108546826178526,0.108055754359051,0.00499461133793273,"Beneficial",0.00965359512254761,0.0656637574306671
"145","30SC3","LK1-B05",27,0.020648827287694,0.0156992338606028,0.108055754359051,0.00499461133793273,"Neutral",-0.0198551960726611,0.0611528506480492
"146","30SC3","LK1-B05",29,0.0146301532728801,0.00876848731021741,0.108055754359051,0.00499461133793273,"Neutral",-0.00799254398748079,0.037252850533241
"147","30SC3","LK1-B05",35,0.0178239695233942,0.00884539114055371,0.108055754359051,0.00499461133793273,"Neutral",-0.00499713961923436,0.0406450786660228
"148","30SC3","LK1-B05",40,0.0480644318076349,0.028824303843721,0.108055754359051,0.00499461133793273,"Neutral",-0.0263022721091653,0.122431135724435
"149","30SC3","LK1-B05",44,0.0152354076081172,0.0079878692215956,0.108055754359051,0.00499461133793273,"Neutral",-0.00537329498359941,0.0358441101998339
"150","30SC3","LK1-B05",50,-0.0460274815637111,0.0148011562653502,0.108055754359051,0.00499461133793273,"Deleterious",-0.0842144647283148,-0.00784049839910747
"151","30SC3","LK1-B05",55,0.0195446803892931,0.0158644928880802,0.108055754359051,0.00499461133793273,"Neutral",-0.0213857112619538,0.06047507204054
"152","30SC3","LK1-B05",58,0.0199603535490577,0.0116831094909727,0.108055754359051,0.00499461133793273,"Neutral",-0.0101820689376519,0.0501027760357673
"153","30SC3","LK1-B05",59,0.00856167938817117,0.0148552330382353,0.108055754359051,0.00499461133793273,"Neutral",-0.0297648218504759,0.0468881806268182
"154","30SC3","LK1-B05",60,0.110698036262164,0.0119786591107931,0.108055754359051,0.00499461133793273,"Beneficial",0.0797930957563174,0.14160297676801
"155","30SC3","LK1-B05",62,0.000296599735356231,0.0102173879909336,0.108055754359051,0.00499461133793273,"Neutral",-0.0260642612812524,0.0266574607519649
"156","30SC3","LK1-B05",66,0.0352520229382553,0.00657435797263584,0.108055754359051,0.00499461133793273,"Beneficial",0.0182901793688548,0.0522138665076557
"157","30SC3","LK1-B05",67,0.0750413273779132,0.0119022270112663,0.108055754359051,0.00499461133793273,"Beneficial",0.0443335816888462,0.10574907306698
"158","30SC3","LK1-B05",68,0.0109613008435397,0.0105992003790427,0.108055754359051,0.00499461133793273,"Neutral",-0.0163846361343906,0.03830723782147
"159","30SC3","LK1-B05",69,0.0220563926919571,0.0133109993958274,0.108055754359051,0.00499461133793273,"Neutral",-0.0122859857492776,0.0563987711331918
"160","30SC3","LK1-B05",71,0.0206188662925309,0.00797145290290907,0.108055754359051,0.00499461133793273,"Beneficial",5.25178030254848e-05,0.0411852147820363
"161","30SC3","LK1-B05",72,0.0629803029155923,0.00616771392101543,0.108055754359051,0.00499461133793273,"Beneficial",0.0470676009993725,0.0788930048318121
"162","30SC3","LK1-B05",80,0.00655935310197065,0.0169552820873498,0.108055754359051,0.00499461133793273,"Neutral",-0.0371852746833918,0.0503039808873331
"163","30SC3","LK1-B05",81,0.0794048559525414,0.00689377402815619,0.108055754359051,0.00499461133793273,"Beneficial",0.0616189189598984,0.0971907929451844
"164","30SC3","LK1-B05",84,0.0435892897307852,0.00900016335052915,0.108055754359051,0.00499461133793273,"Beneficial",0.02036886828642,0.0668097111751504
"165","30SC3","LK1-B05",85,-0.0185159439161729,0.0212889066383853,0.108055754359051,0.00499461133793273,"Neutral",-0.0734413230432069,0.0364094352108611
"166","30SC3","LK1-B05",88,0.062781314720025,0.00921234371924499,0.108055754359051,0.00499461133793273,"Beneficial",0.039013467924373,0.0865491615156771
"167","30SC3","LK1-B05",92,0.0623349725158763,0.0107922568158955,0.108055754359051,0.00499461133793273,"Beneficial",0.0344909499308658,0.0901789951008868
"168","30SC3","LK1-B05",97,0.0949220866179086,0.0117556719820799,0.108055754359051,0.00499461133793273,"Beneficial",0.0645924529041425,0.125251720331675
"169","30SC3","LK1-B05",101,0.0118057536698091,0.0153447033742297,0.108055754359051,0.00499461133793273,"Neutral",-0.0277835810357036,0.0513950883753217
"170","30SC3","LK1-B05",103,0.0411917200346616,0.00725103464048896,0.108055754359051,0.00499461133793273,"Beneficial",0.0224840506622,0.0598993894071231
"171","30SC3","LK1-B05",104,0.0482593097740461,0.00644723501315439,0.108055754359051,0.00499461133793273,"Beneficial",0.0316254434401077,0.0648931761079844
"172","30SC3","LK1-B05",105,0.0113365870789099,0.0179721683085688,0.108055754359051,0.00499461133793273,"Neutral",-0.0350316071571976,0.0577047813150174
"173","30SC3","LK1-B05",108,-0.00405968129413962,0.0110797562610004,0.108055754359051,0.00499461133793273,"Neutral",-0.0326454524475207,0.0245260898592415
"174","30SC3","LK1-B05",110,0.0120171596128672,0.0151252503969494,0.108055754359051,0.00499461133793273,"Neutral",-0.0270059864112623,0.0510403056369967
"175","30SC3","LK1-B05",114,0.0211361238011153,0.00761621609619431,0.108055754359051,0.00499461133793273,"Beneficial",0.00148628627293401,0.0407859613292966
"176","30SC3","LK1-B05",115,0.0489926271262278,0.00638383895732712,0.108055754359051,0.00499461133793273,"Beneficial",0.0325223226163238,0.0654629316361317
"177","30SC3","LK1-B05",117,0.0829371633015909,0.0230326842611224,0.108055754359051,0.00499461133793273,"Beneficial",0.0235128379078951,0.142361488695287
"178","30SC3","LK1-B05",123,0.0440018862752471,0.00974761338650314,0.108055754359051,0.00499461133793273,"Beneficial",0.018853043738069,0.0691507288124252
"179","30SC3","LK1-B05",124,-0.000843570502079518,0.0062789014329162,0.108055754359051,0.00499461133793273,"Neutral",-0.0170431361990033,0.0153559951948443
